epoch,train_loss,train_acc,train_precision,train_recall,train_f1,test_loss,test_acc,test_precision,test_recall,test_f1
1,0.07674917933548295,0.8957166666666667,0.8952915194692469,0.8942062144674443,0.8944272167262017,0.009456286650286755,0.9452,0.9453826494694653,0.9448079233199111,0.9444764182403069
2,0.0043921006653962515,0.9564166666666667,0.9560556302852217,0.9561010247058249,0.9560702289620717,0.0035266637272291946,0.9619,0.961562332732638,0.9620230301389776,0.9616262751245696
3,0.0018046749139038764,0.9690166666666666,0.9688119764648431,0.9688399111889998,0.9688229448187048,0.0016698341309662897,0.9716,0.9713554861923486,0.9714458062742445,0.971359439416706
4,0.001083674431903224,0.975,0.9748258401665983,0.9748923273836846,0.9748547071428098,0.0014381406909380909,0.9734,0.9734899876181451,0.9728571468635796,0.973097281632582
5,0.000833244060880818,0.9771166666666666,0.976938009630606,0.9770131412367482,0.9769725259663771,0.0010170802217008353,0.9788,0.9786597117112906,0.9787833629334631,0.9787012356262167
6,0.0005706401741744989,0.9812333333333333,0.981105310030782,0.981132462343715,0.9811172708526499,0.0012222374072688995,0.976,0.9764323295724024,0.9755680036458981,0.9758127073823445
7,0.0006204622112272186,0.9807833333333333,0.9806547962157554,0.9806688239167842,0.9806593282451171,0.0006006049426176089,0.9816,0.9814234437296617,0.9815093612549768,0.9814449108154264
8,0.0003280488308947723,0.9847166666666667,0.9846035666545697,0.984592634504027,0.9845967334425693,0.0007429089257231938,0.9823,0.9824317277771882,0.9821758377047715,0.9822583667860764
9,0.00028239821782020334,0.9849,0.9848337313042685,0.9848225803620487,0.9848266395937625,0.0007813705832420038,0.9832,0.9832386306375314,0.9829215975423254,0.983025738580214
10,0.00038370947843631686,0.9845666666666667,0.9844733783146882,0.9844771669068493,0.9844733893977672,0.0007317749706603701,0.9835,0.9834676871568921,0.9832293244387701,0.9833047247594603
