epoch,train_loss,train_acc,train_precision,train_recall,train_f1,test_loss,test_acc,test_precision,test_recall,test_f1
1,1.8568161509946974,0.133,0.22968160751171557,0.12323678696652093,0.06071432237922623,1.8369183570716032,0.2684,0.3046275311424592,0.255754565439935,0.15698831552598547
2,0.9536591158635708,0.55975,0.6214235984004975,0.5508432859338426,0.5393458872230406,0.14111555990567254,0.8163,0.8215755564549874,0.812932466311862,0.8118853324951092
3,0.0846998976515745,0.8490333333333333,0.8473557990601375,0.8464802387311628,0.8465217521433944,0.08116598209999443,0.8626,0.8679143037356744,0.8593814912742639,0.860080667741171
4,0.05259289029044415,0.8790833333333333,0.8779888880686512,0.8773568703201757,0.8774297983990401,0.04933888663517038,0.8954,0.8950297366270634,0.894013033360781,0.8939253811893133
5,0.039495626242328954,0.8935666666666666,0.8926959763361498,0.892158161657622,0.8922594091638858,0.04316634418408365,0.8934,0.8960694894805362,0.8913629052194164,0.8911409137810207
6,0.031716874837110845,0.9015833333333333,0.9007433688726663,0.9002748555153449,0.9003622548643374,0.030963619585630223,0.9126,0.9121384677762057,0.9112956661220668,0.9112439879719096
7,0.026031058363821,0.90905,0.9083155955934,0.9078723255703233,0.907976211508464,0.026537260843371283,0.916,0.9154493527579575,0.9151542681262438,0.914864321405003
8,0.022955097515991868,0.9144166666666667,0.9136702630598362,0.9132767467746736,0.9133800958344453,0.022594086778898584,0.9246,0.924307397755514,0.9233961719560939,0.923596204489403
9,0.020224611228294692,0.9178333333333333,0.91711544259268,0.9167453445259662,0.916849081246194,0.021009655714748356,0.9245,0.9243765310154736,0.9234221943187109,0.9234592398923631
10,0.018252658029453014,0.92145,0.9208346471879121,0.9204238048074058,0.9205440642926215,0.01916933037581234,0.9257,0.9255253887831449,0.9249623695159054,0.9246567560796531
