epoch,train_loss,train_acc,train_precision,train_recall,train_f1,test_loss,test_acc,test_precision,test_recall,test_f1
1,0.22554033782843477,0.9282333333333334,0.9287460784549151,0.9275230035836237,0.9279433256081365,0.08648390376793552,0.973,0.9733108440429602,0.9722922624446111,0.9726313655243016
2,0.08502966017491603,0.9758,0.9756266637309021,0.9756354886319428,0.9756285527547517,0.12456869459814825,0.967,0.968311001000664,0.9665825809371491,0.9665078373102828
3,0.07270548892931503,0.9793166666666666,0.9792088566659084,0.9791536530748747,0.9791797313944498,0.07948741972576945,0.9762,0.9765294609476948,0.9761993080703508,0.9761776746498828
4,0.06669511055283528,0.9810666666666666,0.9809601734116724,0.9809435854305967,0.9809497654498032,0.057451102180655966,0.982,0.9822247338151792,0.9817892443497709,0.9819430853929638
5,0.06062795769851178,0.98305,0.9829716800862022,0.9829553536206255,0.9829625463003527,0.07709466150483921,0.9781,0.978619332897325,0.9779725417230363,0.9780383310483284
6,0.05944280661178379,0.9831333333333333,0.9830519154658433,0.9830018413618522,0.9830260575306504,0.06924767438611026,0.9813,0.9814021913019427,0.981313793221369,0.9812523758648558
7,0.05772001980946323,0.98385,0.9837397181960099,0.9837043742765827,0.9837207254949518,0.07063005320294002,0.9816,0.9817730869345807,0.981552012348566,0.9815795576808128
8,0.05659261976383246,0.98425,0.9841735207781734,0.9841421269764838,0.9841570444816519,0.06993282942881231,0.9795,0.9796130390361089,0.9794444538292526,0.9794568056289841
9,0.05347110309855834,0.9852333333333333,0.9851325403227527,0.985121115263498,0.9851254474615347,0.07314257318162135,0.9809,0.9807129904307871,0.9806852596286786,0.9805538030195604
10,0.04909124005859758,0.9864333333333334,0.9863527913639848,0.9863398466813796,0.9863456339947414,0.06755068064248076,0.9839,0.9837615079167124,0.9838226010238538,0.9837298300873305
