epoch,train_loss,train_acc,train_precision,train_recall,train_f1,test_loss,test_acc,test_precision,test_recall,test_f1
1,0.2368300208913238,0.9271,0.9264884622947693,0.9262931373970307,0.9263607351667691,0.13112018293861277,0.9609,0.9613091971657045,0.9605105467856788,0.9607214712143476
2,0.14075249126717163,0.9579833333333333,0.9577479778898506,0.957706104706159,0.9577248715832297,0.1321530017206908,0.9594,0.9599060904470381,0.9600185918238868,0.9595894979306966
3,0.13184528728710737,0.96045,0.9602779437251197,0.9602247085845356,0.960246180364971,0.14050497820565275,0.9596,0.9608655064175894,0.958958158741529,0.9591659358108873
4,0.12428195478875181,0.9630833333333333,0.962855061450561,0.962855628802785,0.9628506472287338,0.12358415029219287,0.9638,0.9638423631145923,0.9637487861549923,0.9635952084058994
5,0.12558355982572253,0.9635666666666667,0.963431761460692,0.963391690926566,0.9634092358586006,0.1451385886820662,0.9589,0.9592457401656755,0.9588161531970896,0.9584915257733482
6,0.12290760638988586,0.9639166666666666,0.9636737866819267,0.9636878109371038,0.9636788526945093,0.11569464227086776,0.9654,0.9654444679095645,0.9650680471872617,0.9651181499131025
7,0.11640607348485872,0.9647333333333333,0.9645800506879324,0.9645407753412861,0.9645574661916859,0.10671705233636104,0.9683,0.9682903278099296,0.9684973500553952,0.9682885186062276
8,0.11219325575489562,0.9675666666666667,0.9674252241901918,0.9674202795238245,0.9674209029114458,0.09113729233886145,0.9731,0.9729134283441493,0.9732137448543725,0.9730297108070424
9,0.10945172051488082,0.9677,0.967519745202585,0.967508134053395,0.9675107933325346,0.09521495983424258,0.9715,0.9715442575765716,0.971339160967527,0.9713569062077532
10,0.11292086167286819,0.9667333333333333,0.9666038517464164,0.9665557671564468,0.9665751647959986,0.10788256872911006,0.9699,0.9700909629288146,0.9698324688301556,0.969836659634008
