epoch,train_loss,train_acc,train_precision,train_recall,train_f1,test_loss,test_acc,test_precision,test_recall,test_f1
1,0.03365613341574931,0.9398166666666666,0.9393741664020057,0.9392120167390108,0.9392362438377615,0.0023398723121532483,0.971,0.971174501109011,0.9704604567087829,0.9706301650647392
2,0.001162624531612954,0.9766333333333334,0.9764846938204498,0.9764570877646767,0.9764666696134567,0.0008611167268989767,0.9798,0.9796082684447558,0.9799699250062102,0.9796616157329604
3,0.008776568663906137,0.96925,0.9691345175438366,0.9691361789118147,0.9691323792863503,0.0028136022569984803,0.9714,0.9712709304273603,0.9713004424986961,0.9712149299582862
4,0.0015530678300857451,0.9752,0.9751522705272844,0.9751087598336543,0.9751240083869147,0.0018744522830648393,0.9749,0.9752054592472954,0.9741671749956915,0.974455572064123
5,0.000601262039190063,0.9815833333333334,0.9815343924735604,0.9814290702263104,0.9814785674505769,0.0019986449164307845,0.9759,0.9758978627574665,0.9758557832830608,0.9756692092491311
6,0.0004261131489333155,0.9843,0.9842205912261249,0.9842126503849793,0.9842143687018277,0.0009747132334901117,0.9819,0.9820146101869028,0.9817254715887579,0.9818135082112827
7,0.007143400928512042,0.9691333333333333,0.9689979020304275,0.968893421818058,0.9689351185420024,0.002191497686150094,0.9739,0.9737541612747936,0.9736886527457521,0.9736853266097599
8,0.0009728695941161309,0.9783,0.9781407377301479,0.9782023377406773,0.9781652942010057,0.0012784036504891098,0.9802,0.9799948283599497,0.9801974187666419,0.9800760239844266
9,0.0004495382610693903,0.98365,0.9835243909624876,0.983556154159656,0.9835367482433753,0.0009717549698890678,0.9811,0.9809914844241385,0.980961477388459,0.9809466247900674
10,0.00046319969551746537,0.9844166666666667,0.9843117581843849,0.9843177348783663,0.9843117603686201,0.0007568710463834584,0.9841,0.9840668070457899,0.9839502262457904,0.9839688524678694
